SPEED	TORQUE
693.0567179	-12.05657135
696.7690679	-17.4283796
700.2901942	-22.4457229
703.47	-26.737
706.1969445	-30.02141689
708.5137112	-32.38140863
710.50154	-33.99021751
712.2416702	-35.02108585
713.8153417	-35.64725597
715.3037941	-36.04197016
716.788267	-36.37847073
718.35	-36.83
720.0501469	-37.52747929
721.8695178	-38.43254598
723.7688368	-39.46451647
725.7088281	-40.54270717
727.6502159	-41.58643447
729.5537244	-42.51501478
731.3800777	-43.24776449
733.09	-43.704
734.6538546	-43.8273183
736.0805614	-43.6584387
737.3886793	-43.26236112
738.5967674	-42.70408545
739.7233845	-42.0486116
740.7870896	-41.36093947
741.8064418	-40.70606897
742.8	-40.149
743.7810166	-39.74286666
744.7415178	-39.49333983
745.6682232	-39.39422459
746.5478525	-39.43932602
747.3671251	-39.62244919
748.1127609	-39.9373992
748.7714793	-40.37798111
749.33	-40.938
749.7678602	-41.60144945
750.0358674	-42.31307699
750.0776465	-43.00781866
749.8368228	-43.62061048
749.2570213	-44.0863885
748.2818669	-44.34008874
746.8549848	-44.31664723
744.92	-43.951
742.4454918	-43.20065586
739.4998565	-42.11341471
736.1764445	-40.75964922
732.5686062	-39.20973205
728.7696922	-37.53403587
724.8730528	-35.80293336
720.9720386	-34.08679718
717.16	-32.456
713.5151139	-30.97886069
710.0548628	-29.7154829
706.7815559	-28.72391649
703.6975022	-28.06221132
700.8050107	-27.78841723
698.1063905	-27.96058407
695.6039506	-28.63676171
693.3	-29.875
691.1902832	-31.68134669
689.2442859	-33.85384117
687.4249295	-36.13852074
685.6951349	-38.28142268
684.0178235	-40.02858428
682.3559164	-41.12604284
680.6723349	-41.31983565
678.93	-40.356
677.1092417	-38.06786407
675.2600247	-34.63791959
673.4497224	-30.33594918
671.7457081	-25.43173547
670.2153554	-20.19506108
668.9260375	-14.89570862
667.9451279	-9.803460721
667.34	-5.1881
667.1551914	-1.264358167
667.3438965	1.973236721
667.8364741	4.585207516
668.5632826	6.632077073
669.4546808	8.174368245
670.4410274	9.272603888
671.4526809	9.987306855
672.42	10.379
673.2877466	10.50942545
674.0582954	10.4452024
674.7484244	10.25416932
675.3749114	10.00416468
675.9545346	9.763026964
676.5040718	9.59859463
677.0403009	9.578706152
677.58	9.7712
678.136166	10.21550736
678.7066719	10.83743026
679.2856098	11.53436346
679.8670716	12.20370169
680.4451496	12.74283972
681.0139356	13.04917228
681.5675217	13.02009412
682.1	12.553
682.6071598	11.58798243
683.0915796	10.235925
683.5575351	8.650409082
684.009302	6.985016045
684.4511563	5.393327251
684.8873735	4.028924069
685.3222295	3.045387863
685.76	2.5963
686.2029097	2.781700633
686.6449786	3.487465059
687.0781758	4.545927363
687.4944702	5.789421629
687.8858309	7.050281941
688.2442268	8.160842384
688.5616268	8.953437043
688.83	9.2604
689.0446585	8.964793377
689.2142872	8.152591438
689.350914	6.960496484
689.466567	5.525210815
689.5732741	3.983436732
689.6830633	2.471876535
689.8079626	1.127232524
689.96	0.086207
690.1477726	-0.545420089
690.3661538	-0.785558203
690.6065861	-0.683039157
690.8605119	-0.286694765
691.1193737	0.354643161
691.374614	1.192142806
691.6176753	2.176972357
691.84	3.2603
692.0351885	4.39030362
692.2054726	5.50319989
692.3552417	6.532215182
692.4888856	7.41057587
692.6107938	8.071508323
692.7253558	8.448238915
692.8369614	8.473994016
692.95	8.082
693.0683483	7.237844089
693.1938309	6.03655691
693.3277596	4.605529941
693.4714458	3.072154662
693.6262013	1.563822549
693.7933377	0.207925083
693.9741668	-0.86814626
694.17	-1.537
694.381262	-1.707615131
694.6048287	-1.434452528
694.8366888	-0.808343541
695.0728313	0.079880484
695.3092448	1.139388198
695.5419182	2.279348254
695.7668404	3.408929304
695.98	4.4373
696.1780686	5.288078348
696.3604482	5.942679766
696.5272234	6.396969027
696.6784791	6.646810903
696.8142999	6.688070166
696.9347705	6.516611588
697.0399757	6.128299942
697.13	5.519
697.2050965	4.697462287
697.2661912	3.723980339
697.3143784	2.671733448
697.3507522	1.613900904
697.3764071	0.623661997
697.3924371	-0.225803983
697.3999367	-0.861317745
697.4	-1.2097
697.3940453	-1.220464994
697.3847869	-0.933901123
697.375263	-0.41299032
697.3685119	0.27928548
697.3675718	1.079944346
697.3754809	1.926004343
697.3952776	2.754483539
697.43	3.5024
697.4813394	4.114591829
697.5455986	4.567177277
697.6177336	4.84409463
697.6927001	4.929282175
697.7654542	4.806678197
697.8309516	4.460220985
697.8841483	3.873848823
697.92	3.0315
697.9355191	1.937748067
697.9359437	0.679707639
697.9285684	-0.634871403
697.9206875	-1.898239179
697.9195957	-3.002645807
697.9325875	-3.840341407
697.9669574	-4.303576098
698.03	-4.2846
698.1259591	-3.717355581
698.2468765	-2.702554708
698.381743	-1.382601595
698.5195498	0.10009954
698.6492879	1.603144483
698.7599482	2.984129018
698.8405219	4.100648929
698.88	4.8103
698.8712498	5.009259804
698.8226442	4.748033067
698.7464323	4.1157063
698.6548633	3.201366019
698.5601864	2.094098734
698.4746507	0.882990961
698.4105056	-0.342870788
698.38	-1.4944
698.392069	-2.494352191
698.4423906	-3.312850997
698.5233287	-3.931862083
698.6272471	-4.333351114
698.7465096	-4.499283757
698.87348	-4.411625675
699.0005222	-4.052342534
699.12	-3.4034
699.2255328	-2.464762759
699.315762	-1.308391579
699.3905849	-0.024246249
699.4498983	1.297713439
699.4935995	2.567527698
699.5215855	3.695236738
699.5337533	4.590880768
699.53	5.1645
699.510839	5.349374417
699.4792488	5.171743092
699.4388241	4.681084874
699.3931596	3.926878607
699.3458502	2.95860314
699.3004907	1.825737318
699.2606757	0.577759989
699.23	-0.73585
699.2117557	-2.062436569
699.2080241	-3.336634697
699.2205838	-4.489902132
699.2512132	-5.453696618
699.301691	-6.159475902
699.3737956	-6.538697729
699.4693058	-6.522819847
699.59	-6.0433
699.7360638	-5.065586833
699.9013109	-3.691092584
700.077962	-2.05522039
700.2582376	-0.293373386
700.4343586	1.459045292
700.5985455	3.066632506
700.7430191	4.393985121
700.86	5.3057
700.9435593	5.701725269
700.9951697	5.623414097
701.0181543	5.147470918
701.0158363	4.350600161
700.9915387	3.309506259
700.9485847	2.100893644
700.8902975	0.801466747
700.82	-0.51207
700.7411834	-1.76861141
700.6580103	-2.919449274
700.5748114	-3.921474628
700.4959173	-4.731578508
700.4256584	-5.306651949
700.3683655	-5.603585988
700.3283692	-5.579271659
700.31	-5.1906
700.3157306	-4.419671445
700.3406014	-3.349424033
700.3777953	-2.088005198
700.4204947	-0.74356238
700.4618823	0.575756987
700.4951406	1.761805463
700.5134523	2.706435613
700.51	3.3015
700.4799764	3.46973936
700.4266151	3.257447123
700.3551597	2.741804894
700.2708539	1.999994276
700.1789414	1.109196874
700.0846657	0.146594291
699.9932707	-0.810631868
699.91	-1.6853
699.8394809	-2.41193697
699.7838756	-2.971903522
699.7447299	-3.35826887
699.7235897	-3.564102226
699.7220007	-3.582472803
699.7415089	-3.406449816
699.7836601	-3.029102477
699.85	-2.4435
699.940264	-1.655321948
700.046945	-0.720689284
700.1607253	0.291666678
700.2722873	1.313014626
700.3723135	2.274623245
700.4514861	3.107761223
700.5004874	3.743697245
700.51	4.1137
700.4740921	4.168866226
700.4003758	3.939604877
700.2998494	3.476152957
700.1835109	2.828747472
700.0623586	2.047625429
699.9473906	1.183023832
699.849605	0.285179687
699.78	-0.59567
699.7464342	-1.411916688
699.7442081	-2.126465691
699.7654827	-2.704850791
699.8024189	-3.112605765
699.8471778	-3.315264393
699.8919203	-3.278360456
699.9288073	-2.967427731
699.95	-2.348
699.9495657	-1.411616683
699.9291981	-0.253839767
699.8924973	1.003763116
699.8430635	2.239624336
699.7844967	3.332176265
699.7203971	4.159851272
699.6543648	4.601081727
699.59	4.5343
699.5307717	3.881246875
699.4796244	2.736896792
699.4393717	1.239532606
699.4128272	-0.472562831
699.4028042	-2.261106664
699.4121163	-3.987816039
699.4435771	-5.514408102
699.5	-6.7026
699.5826797	-7.445732732
699.6868356	-7.763642715
699.8061681	-7.707790219
699.9343779	-7.329635513
700.0651654	-6.680638868
700.1922313	-5.812260554
700.309276	-4.775960841
700.41	-3.6232
700.4891541	-2.40513704
700.5456896	-1.171725932
700.5796082	0.027380612
700.5909113	1.142529882
700.5796004	2.124069167
700.5456773	2.922345755
700.4891433	3.487706937
700.41	3.7705
700.3091609	3.737616244
700.1911871	3.422123007
700.0615515	2.873631638
699.925727	2.141753485
699.7891867	1.276099896
699.6574034	0.32628222
699.5358502	-0.658088195
699.43	-1.6274
699.3443389	-2.535292194
699.2794057	-3.348405159
699.2347523	-4.036629625
699.2099306	-4.569856321
699.2044926	-4.917975977
699.2179902	-5.050879323
699.2499754	-4.938457087
699.3	-4.5506
699.3667061	-3.875797274
699.4450964	-2.97693206
699.5292636	-1.935485991
699.6133005	-0.8329407
699.6912998	0.249222178
699.7573543	1.22952101
699.8055568	2.026474162
699.83	2.5586
699.8267467	2.766257463
699.7997399	2.677167773
699.7548924	2.340892728
699.6981174	1.806994122
699.6353276	1.12503375
699.5724362	0.344573409
699.515356	-0.484825106
699.47	-1.3136
699.4408383	-2.09503531
699.4265691	-2.793798409
699.4244479	-3.377402499
699.4317301	-3.813360787
699.445671	-4.069186476
699.463526	-4.112392772
699.4825505	-3.910492878
699.5	-3.431
699.5134158	-2.66348751
699.5214837	-1.685769451
699.5231753	-0.597720036
699.5174624	0.500786526
699.5033167	1.509876021
699.4797099	2.32967424
699.4456138	2.86030697
699.4	3.0019
699.3428422	2.689577537
699.2781212	1.998457464
699.2108197	1.038656079
699.1459204	-0.079710316
699.0884061	-1.246525422
699.0432595	-2.351672938
699.0154632	-3.285036564
699.01	-3.9365
699.0304108	-4.22410014
699.0744691	-4.178486654
699.1385069	-3.858462407
699.2188559	-3.322830263
699.3118479	-2.630393085
699.4138147	-1.839953739
699.5210881	-1.01031509
699.63	-0.20028
699.7368038	0.538262671
699.8374398	1.181080091
699.9277699	1.710853431
700.0036561	2.110263866
700.0609602	2.361992567
700.0955443	2.448720708
700.1032702	2.353129461
700.08	2.0579
700.0235263	1.556207775
699.9393654	0.883205354
699.8349643	0.08453958
699.7177699	-0.794142701
699.5952292	-1.707194644
699.4747894	-2.608969405
699.3638973	-3.453820139
699.27	-4.1961
699.1988955	-4.796865921
699.149786	-5.243989943
699.1202246	-5.532047884
699.1077645	-5.655615562
699.1099588	-5.609268794
699.1243607	-5.387583399
699.1485234	-4.985135195
699.18	-4.3965
699.2161845	-3.62896909
699.2538343	-2.740695581
699.2895474	-1.802548043
699.3199222	-0.885395052
699.3415566	-0.060105178
699.351049	0.602453003
699.3449974	1.03141092
699.32	1.1559
699.2741203	0.929381346
699.2112831	0.402634765
699.1368786	-0.349230255
699.0562968	-1.251104232
698.9749279	-2.22787768
698.8981621	-3.204441113
698.8313894	-4.105685048
698.78	-4.8565
698.748135	-5.395226018
698.7349395	-5.714001294
698.7383094	-5.818413553
698.7561407	-5.714050521
698.7863294	-5.406499924
698.8267715	-4.901349487
698.8753631	-4.204186937
698.93	-3.3206
698.9885349	-2.269138991
699.0486464	-1.12020459
699.1079698	0.042839935
699.1641404	1.136631315
699.2147935	2.07780628
699.2575643	2.783001562
699.290088	3.168853892
699.31	3.152
699.3157333	2.680078859
699.3089125	1.824738404
699.2919598	0.688628813
699.2672975	-0.625599738
699.2373481	-2.015297072
699.2045338	-3.377813011
699.171277	-4.61049738
699.14	-5.6107
699.1129069	-6.297644412
699.0913288	-6.678049026
699.0763787	-6.780505967
699.0691694	-6.633607362
699.070814	-6.265945336
699.0824254	-5.706112017
699.1051164	-4.982699529
699.14	-4.1243
699.1872095	-3.163957068
699.2429599	-2.152520424
699.3024865	-1.145291272
699.3610247	-0.197570814
699.4138098	0.635339745
699.4560771	1.298139203
699.4830621	1.735526356
699.49	1.8922
699.4739581	1.732046123
699.4393315	1.295699473
699.3923471	0.642981992
699.3392317	-0.166284382
699.2862124	-1.072277708
699.2395161	-2.015176046
699.2053696	-2.935157457
699.19	-3.7724
699.1981884	-4.476066876
699.2289327	-5.031261844
699.2797853	-5.432073805
699.3482984	-5.672591658
699.4320241	-5.746904305
699.5285148	-5.649100644
699.6353227	-5.373269575
699.75	-4.9135
699.8691869	-4.276086315
